a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50
8.800896870756462764e-01,3.981366565658692735e-01,5.777031329683981475e-01,6.428285405438699529e-01,6.118824082350113880e-01,7.801731595728389479e-02,5.387327740827376754e-01,4.897199162128275107e-01,8.314576138900467983e-01,7.410372825374623718e-01,2.047607444507437702e-02,2.100468231239754902e-01,4.639506245009229479e-01,9.044838885811880003e-01,4.792497239324199354e-01,6.321668926353819495e-01,5.031956971048399119e-01,7.913816250519838391e-01,3.085873778562064906e-03,4.457648317339751864e-01,2.978176656273908707e-01,6.153403229654498263e-01,2.348411964558950737e-01,9.472491713797159818e-02,5.424323570160701768e-01,5.000834990117519752e-01,2.960767672505280057e-01,4.649027172616464476e-01,7.277925978414409025e-01,8.565980921224364275e-01,6.133366657005177025e-01,2.117480067764653251e-01,8.844587073671547062e-01,1.452881082650747668e-02,4.249812180553805829e-01,2.032941829207838280e-01,4.266914168703533905e-01,7.475352198696560979e-02,8.620660839983529389e-02,5.889955931982787662e-01,9.564581700696147548e-01,9.849736160358015802e-01,8.790366871325689946e-01,3.910420185163643314e-02,2.689408575031919657e-01,5.470111178072453173e-01,1.427448662373687061e-01,9.550644571463493548e-01,6.631524905690765470e-01,9.974246954579895075e-01
4.024122230436083525e-01,5.211852206799973963e-01,8.416351394735399616e-01,4.166412019860188387e-01,2.129846082157235143e-01,2.497308740048522768e-01,4.025889768338010155e-01,6.863179581967654430e-01,4.778722390184486635e-01,5.802507051971099727e-01,5.897068263921763087e-01,7.264962125199877496e-01,2.955107929919031928e-02,1.836706243449270914e-02,2.826764460405706281e-01,8.823960702983161264e-01,4.205592276793646000e-02,7.580317775904209521e-01,6.789607121236757026e-01,1.832298173731794488e-01,5.264124926094804202e-01,8.849489100082721382e-01,2.334741056232249035e-01,5.497500637846655103e-01,5.323906234303421581e-02,6.191791037828182631e-01,6.397737803854907090e-01,2.176233077028594254e-01,2.401038725764668147e-01,7.438632240977656185e-01,2.252897012634943463e-01,4.615180419306460502e-01,9.773971963647939409e-01,9.983472029258025904e-01,3.459730853448509391e-01,8.086086579487894443e-02,1.263448686591671644e-01,8.234177157509936507e-01,3.331942427173238963e-01,5.800013365311419422e-01,4.530001481616640069e-01,6.636582838093409986e-01,2.266594212909625039e-01,3.829328640124849414e-01,6.410534971062731291e-01,8.416329773144305415e-01,9.602718927848679087e-01,8.664748427537860564e-01,2.065825663345701724e-01,8.093033678853308599e-01
3.803714580513095633e-02,6.062453863162149403e-01,6.973652206770205586e-01,7.955635246784994452e-01,4.357819887174951834e-01,4.736158436872002220e-01,4.823699315316798408e-01,2.154590808315810513e-01,3.368012768073875840e-01,6.081926906715530157e-01,7.166173685245735836e-01,3.383448479464417069e-01,3.120377154204658776e-01,3.105816953395710289e-01,8.139626850978868289e-01,1.379085284765340091e-01,3.715824067709294631e-02,5.233188072223342591e-01,7.600334646435964459e-01,5.830720363294900066e-01,1.140195410796487341e-01,6.776119862503792168e-01,2.958932531422725498e-01,9.454831275163277926e-02,5.690169108168375844e-01,4.746112531416106783e-01,2.937517803404744443e-01,7.989550406806179561e-01,1.298090832155746055e-01,9.950106058777602458e-01,8.134750507274743914e-01,2.471856205532342310e-01,3.288513016022576174e-02,9.024763077472902628e-01,9.359854597757345518e-01,3.872884329831751682e-01,3.090197301199186786e-01,5.017614116977133776e-01,1.810194099098630938e-01,2.275245081567280891e-01,5.100022081482666891e-01,6.697832164604559102e-01,2.312298679109340283e-01,3.266880551036679403e-01,4.428277805066970219e-01,2.136072248089434522e-01,8.124397790611452841e-01,2.026725840549703506e-01,5.888932946376294053e-01,1.607807840919434073e-01
5.217227167697380263e-01,7.755370808312940234e-01,2.339446337910247031e-01,4.108835363577468813e-01,4.419792220666475258e-01,6.696831507094642699e-01,1.743255247742676595e-01,9.567240158159143748e-01,8.228522123295866075e-01,8.089748609068307950e-01,5.789271607086677873e-01,6.168388547820309320e-01,5.842449244102658756e-01,3.143715613129681730e-01,9.479081902514145952e-01,9.265341077206425968e-01,4.693738607571796839e-01,2.518981821642422014e-01,8.124649363518012812e-01,9.041302782890938694e-01,5.869936162043072336e-01,2.916560605309086451e-01,5.474508573102823128e-01,8.542244477370489752e-01,6.720222006874262410e-01,1.723720105690713655e-01,4.747720063020917092e-01,1.205569507563106768e-01,1.878059369664779599e-01,3.821190352081007546e-01,7.206942891821460639e-01,5.510376016287281686e-01,9.028434986804529938e-01,9.634605433557387189e-01,3.823300332047363526e-01,7.134678431099472640e-01,9.158081190494650192e-01,2.067019059460171171e-01,4.931681921780939337e-01,5.151274739665654412e-01,9.108774842863011090e-01,5.444280302085996448e-01,6.703092192201584032e-01,6.417187148491703130e-01,2.330295438937085573e-01,5.720574231363875217e-01,3.178931230889332493e-01,2.326798260165020560e-01,9.002287335035976668e-01,9.311128034396454201e-02
8.767434023510545238e-02,2.571350351301877613e-01,2.212781651903759084e-01,8.548007186730022244e-01,5.268279627589328440e-01,2.263160467943776677e-01,9.145749678322672160e-01,7.711427463719366937e-01,5.389164950632594486e-01,5.380937768714154634e-01,4.335552952382599745e-01,2.737323712201978898e-01,1.742928917199956240e-01,9.336207443616473256e-01,2.014126877860393794e-01,6.004953171803846246e-01,4.462517105728303068e-01,3.868763750938807311e-01,2.768836467404736101e-01,3.013958461663343025e-01,7.201963481853712601e-01,9.973523959874903699e-01,6.656660549468307320e-02,4.877424854081322536e-01,7.817830559577507721e-01,2.702210384688036315e-01,3.980846682449101781e-02,8.846466122398101151e-01,4.268773380769579351e-01,1.474243278527170853e-01,1.238688246582110297e-01,3.956580552367666703e-01,9.930735879326542115e-01,6.079036178836325632e-01,8.963102185281183187e-01,1.856385898309138582e-01,6.103216710163893444e-01,8.579256717965515477e-01,2.961472079006844949e-01,2.911138600142832988e-01,9.829677914865452282e-01,4.807982245142953248e-01,4.499667183941646886e-02,5.202409320733114573e-01,5.035987750965509324e-02,7.831663971839902816e-01,7.883848448123657038e-01,5.303593071319623320e-01,9.704967220568473385e-01,6.602345441916329660e-01
8.444228173453519615e-01,8.612179772043571102e-01,1.197070756517221168e-01,1.097407703375029575e-01,4.128978025532573648e-01,2.647280645774341412e-01,6.928663953170500767e-01,1.070108817211194996e-01,2.926492517039815944e-01,9.194109796228614462e-01,1.428844750362784355e-01,8.981882859690482057e-01,8.147301664113998365e-01,7.705336576282921790e-01,4.343738786633871696e-01,6.830170053483353154e-01,3.062309811462360365e-02,8.945026181478736849e-01,7.649946082309575512e-01,2.601686394948843351e-01,4.384085353058488899e-01,5.590324926233943836e-01,6.900293621129305333e-01,5.467339926366103775e-01,3.642848156170904739e-01,2.449645051555624509e-01,7.858579834800374364e-01,4.565395572083033038e-01,6.591916895534555287e-02,3.390062715736086307e-01,1.808125761268007947e-01,6.918321041734667443e-01,9.383827152200958643e-01,5.964573957181495967e-01,5.767148978035826490e-01,1.905484835193715920e-02,9.497799398262303239e-01,6.213146299163164743e-01,9.424944226099418731e-01,1.886577264804345511e-01,6.668733050287976027e-01,6.307722310441389313e-01,6.321142484415726015e-01,9.458621034203518185e-01,3.835277266534885543e-01,9.188383618846922563e-01,7.141622428719832660e-01,5.308988832064776009e-01,8.188432900149003046e-01,2.761635838315807945e-01
2.613802073083751898e-01,7.969947084791351166e-01,2.486898746686764250e-01,2.761172793125155067e-03,4.105090534360230636e-01,5.702418011941975395e-01,6.002608856777873481e-01,4.743057796500603773e-01,5.301341969238925200e-01,8.246053789084506480e-01,2.276283366637665839e-02,3.093716997901169163e-01,8.626422611492232662e-01,5.845411882459092823e-01,8.309621758389360568e-01,2.383015219940320950e-01,7.976233336888483016e-02,3.555866700014299608e-01,8.787668481362918005e-01,4.338915617451636342e-01,5.433804485796511763e-02,2.576416205534152182e-01,8.295346164650129195e-01,1.125856923329126014e-01,5.564375305796483984e-01,6.050706449384835039e-02,2.045765299747981381e-01,1.213208517108936846e-01,5.322965908773142907e-01,7.243551530072714906e-01,4.488038860136417396e-01,4.153688363737602085e-01,9.376076054243208668e-01,8.523577295914610552e-01,6.091564420185618944e-01,2.980353483617319554e-01,4.888902868683462355e-01,4.137294392104786667e-01,5.583024562857658024e-01,8.929888276586588347e-01,7.989552649425447628e-01,4.730287955915296605e-01,5.108207877432843214e-01,7.619912817815438499e-01,8.279113390167134323e-01,9.423971329695087773e-01,4.043187896466662323e-01,5.452246401798788167e-01,9.409029761458480579e-01,8.731957603842275262e-01
7.442458434582319704e-01,4.125387775755984254e-02,2.206817769134429286e-01,3.570357524161554830e-01,4.420813427828241826e-01,6.098575318341120655e-01,3.128519598801606794e-01,5.526713446770346039e-01,7.207988695225242548e-01,3.188781051749833839e-01,1.509089180973154365e-01,3.130846875989361511e-01,7.252009707947528749e-01,2.501196440929609466e-03,6.490912628138395535e-01,5.621385526580648939e-01,7.794036232034451395e-02,6.924587257469673185e-01,2.051870620983606841e-01,4.877253670495083071e-01,2.145342734778113991e-01,9.700363219031932216e-01,5.279651129356988104e-01,4.501370057957788662e-01,7.144713360641932187e-01,2.928921224744308605e-01,9.915648010165474258e-01,9.054766207839604064e-01,7.447519423973033570e-01,7.682784730677244545e-01,3.136309786695637980e-01,6.021616846888625529e-01,1.408802732228132681e-01,8.389078300789938325e-01,5.783521007290504112e-01,2.208504831543522950e-02,9.846479535872566524e-01,4.397140900292847432e-01,1.037647627680221563e-01,9.520451900798183598e-01,4.896599925075486581e-01,2.548151639032270044e-02,6.863855208247386930e-01,7.826356185051452918e-03,7.689260061207670027e-02,6.395719355640283599e-02,4.272149346188244268e-01,2.847109923040129775e-01,3.042303936149592936e-01,8.008979247746301766e-01
3.607238270180843642e-01,3.778259454747956436e-01,9.344134927180183237e-01,7.726321056762759376e-01,1.385933510236746491e-01,6.636219023909848413e-01,2.211062339616798322e-01,2.060660037228014829e-01,1.261410775081611702e-01,3.577222706405394081e-01,5.487589166796708051e-01,4.588109597575952270e-01,6.255218737709444810e-02,8.808833889798549643e-01,4.189831493620630454e-01,3.421187865239703196e-01,1.976543311186533813e-01,5.950664240621792445e-01,7.211725854399058111e-01,5.782413931450594013e-01,7.293482005617700770e-01,8.672485726049693477e-01,7.954225338803363465e-01,3.460882603750000674e-01,3.315228799941014604e-01,7.488332969128063121e-01,2.122770719734300426e-01,3.198571143034333319e-01,5.067852339221717850e-01,2.975194605424613670e-02,8.184172415958701485e-02,5.300815670124996437e-01,6.022434571177862628e-01,4.256898544736874568e-01,4.020026806897154525e-01,3.558504555954559168e-01,4.047765685084112608e-01,1.083946803289244087e-01,2.149951848665833110e-01,5.997923742834473382e-01,8.306963566876016669e-01,3.772358960057327071e-01,5.373475802254976674e-01,4.470946792567538353e-01,3.952781399622097291e-01,2.168272471099312870e-01,1.613577244987776105e-01,2.660193443551959191e-01,8.777619245456594888e-01,7.676973429770944657e-01
4.195397301434756754e-01,5.088397522621934677e-02,1.861656878039723573e-01,9.593968188152206533e-01,4.575484143161552275e-01,7.260601054281494715e-01,4.953303608313965878e-01,1.189361876761233505e-01,3.838878554884825878e-01,5.535173102677934942e-01,1.011604234263084878e-01,2.326293757518588246e-01,2.632682818978252515e-01,9.166901264060646204e-01,1.862331815605257068e-01,2.000909473254379733e-01,8.649467678792156500e-01,2.451996680233805570e-01,3.398390326258037275e-01,3.688300841957588005e-01,5.542290417759475618e-01,1.353023081167774588e-01,4.005119058079409378e-02,3.540111973684054725e-01,6.786685871055962993e-01,4.515754027338302334e-01,4.366413790950270934e-01,7.391549882798185145e-01,2.995720160066178694e-01,3.454101153312391093e-01,1.325246376867205145e-01,9.832294671862441549e-01,2.356655727534775480e-01,2.282044571263105448e-01,7.391267039703925956e-01,9.653979483696848440e-01,5.386840790398527146e-01,9.676599085620503082e-01,1.765844873977786555e-01,2.914786974201651892e-01,4.076579528029142807e-01,9.126280873883867439e-01,3.946192923444901135e-01,9.459162822928461889e-01,1.120771847888768491e-02,2.841167348269638682e-01,7.976716301012848342e-01,6.533533734453870201e-01,4.782771805766794504e-02,1.235128483825209678e-02
2.635744023641127809e-01,2.395760344892592375e-01,5.387234245473627725e-01,4.564796718948139764e-01,7.099684677625462959e-01,8.119053477132499586e-01,9.292857334266921843e-01,8.743575769976905665e-01,8.871585598229337899e-01,3.277621952859869348e-01,8.984576994334186884e-01,8.259353071430475257e-01,6.632734135368079098e-02,4.799549190439806878e-01,1.001694576622405020e-01,3.931098833287548500e-01,5.133694500133931804e-01,2.564713754648649813e-01,6.788630320436850329e-01,7.144712807855412295e-01,9.127502845865894665e-01,7.844362628661895043e-01,1.223881028385886971e-03,5.226526449253565687e-01,7.324989473511546167e-01,6.330885680176152608e-01,9.441078927096512308e-01,1.543205465931096754e-02,9.659414571748210498e-01,7.353429958987889314e-01,4.533217336750503534e-01,9.553857307757920303e-01,2.489414883493870079e-01,9.545167987039400170e-01,6.797825321270148935e-01,8.691953020926503903e-01,4.954255226601713691e-01,4.589585775193354422e-01,4.016028017911305037e-01,9.985340125495888453e-01,1.241969349778301313e-01,7.522346107398359960e-01,3.123338133210011858e-01,3.149627956348577396e-02,6.709583432951199411e-01,9.970198394798137631e-01,4.060364899452896248e-01,9.617720222389699591e-01,7.541743169752380682e-01,7.858021451582843930e-01
8.164399989197848040e-01,9.783123997684821660e-01,5.578563284280632084e-01,4.966731316626271653e-01,6.837360631083421181e-01,2.156084772611684963e-01,8.372490962237195689e-01,7.438117989166571631e-01,2.550152673315378982e-01,2.113847549826647354e-01,6.986665310875125323e-01,3.585152254655731285e-01,4.875493551451217655e-01,6.075158586547461104e-01,7.071542447963363731e-01,7.485140977218884828e-01,2.472716899115808831e-01,8.690107972994786101e-01,3.785998387452896852e-01,5.457480089086076402e-01,3.901775574763856058e-01,1.842381890017200652e-01,5.420778310534671851e-01,2.504022361189325308e-01,4.294274528871697694e-01,1.384869269906731093e-01,3.753452702746956637e-01,3.986584437253586355e-01,8.313095573892137491e-01,6.701520566897440911e-01,9.324702259277273253e-02,7.554247116534578144e-01,6.943637404144323844e-01,4.104954303038205188e-01,3.127961381570978361e-01,8.520166793756720480e-01,7.854133053315135449e-01,5.855380647418122475e-01,5.010213477180147645e-02,5.794382875287241719e-01,1.339682488345095290e-02,3.191793243576043215e-01,4.445476938558159397e-01,4.923062271957953095e-01,6.013700810656700257e-01,3.864422689593599580e-01,8.273032191344600328e-01,9.496128978983545688e-01,4.115736247525374480e-01,2.317338631092293877e-01
4.690089465793635393e-01,5.231122875944769213e-01,1.650678317906726367e-01,7.087306459253825963e-01,7.187425722565772279e-01,6.624497167329944647e-01,3.188947737294697271e-01,9.826944492764622119e-02,1.642562425366135281e-01,8.226474095714820800e-01,9.203203452643657911e-01,8.163489308001899980e-01,4.278727875583935303e-01,7.668370780083638705e-01,4.868962747232731259e-01,8.120741466237845207e-01,8.374172637845145317e-02,5.501895110817522916e-02,1.413570008397868616e-01,9.600671227919931328e-01,5.962923215784430298e-01,4.119371541506233747e-01,4.562685159063075702e-01,2.727858070077824326e-01,2.055945814222953638e-01,9.908619079545789576e-01,5.748844695363589663e-01,1.654547960246461891e-01,4.676633397241390933e-01,4.400342413557746246e-01,8.265176006233939665e-01,7.432287480755170872e-01,7.255280986684591316e-01,1.107457879920921151e-01,3.439726027596046176e-02,2.669644725629218840e-01,6.764770804894268963e-01,1.577496308893837629e-01,2.568896545649463903e-01,2.506853678024045795e-02,4.039238376129588026e-01,6.578037352544477967e-01,1.347792883281646592e-01,6.603950331194773371e-01,9.498812346965197495e-01,2.503181405847085816e-01,6.238869388094996360e-01,5.714133352159650459e-01,9.131025055151709147e-01,2.442747880946989358e-01
9.693588819212966001e-01,1.944504726886362445e-01,4.847291995041436152e-01,1.774509582963986754e-01,1.012710598836576992e-01,5.006027507865361548e-01,9.312470408997004512e-01,3.113422428387483398e-01,8.586830351279298723e-01,3.844559139500364209e-01,4.053352512576496869e-01,1.408238044780283360e-01,2.475515697798503778e-01,1.220086543148823921e-01,7.423285121030056555e-01,7.522112730542244163e-01,8.957635754473070033e-01,6.164792748213844265e-01,2.275457086027168341e-01,4.979944936055802351e-03,8.385636784797423360e-03,5.041428957327335203e-01,7.640244950036937377e-01,7.324004148373579604e-01,9.103719283010509589e-01,4.140728044168582311e-01,3.832665005655788715e-01,6.515173509750594727e-01,5.573896590494143988e-01,9.523648803875153224e-01,4.654426766885823019e-01,6.051328113825052979e-01,8.223614159572629756e-01,5.736898290486325269e-02,6.376922613405289209e-01,8.180069345580197604e-01,9.988273080953221639e-01,4.046887180636262737e-01,3.791309577725122670e-01,7.469623852214478665e-01,7.659402939099894114e-01,9.714779069858636706e-01,6.378064640100931104e-01,3.004220093163010308e-01,7.918479998085089511e-01,3.693886173114240279e-01,6.405458720444801024e-01,1.417137943277024803e-03,3.912858336292109884e-01,8.945957218174375170e-01
